PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID
229,2019-03-21,20:27:51,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Armstrong, Kristofer",1000013636,Left,FLA_GAT,Windup,9,Top,1,1,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Double,0,0,NA,90.5831693952,-1.28439934264,-3.28954439347,2129.88784063,229.687901792,01:45:00,5.2900683027,1.81905792564,6.86313356621,-19.8051753588,13.1768434521,15.5675018411,2.46688837217,0.114912670154,82.1901459991,-5.08399689131,-0.297816075781,0.413342570438,105.093419415,17.8530208739,13.1534675293,1470.02015343,107.054205947,34.5094149776,25.2845676069,372.057413084,371.711046986,13.7640564914,3.96772644043,-9.71495555492,7.76728935234,-1.61577093786,50,5.20107989282,7.15579637582,-131.768824642,-3.49078913238,-16.9289488127,30.3220832078,-18.6390361607,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,b8a78ebe-4c41-11e9-9ebb-74e5f9ab4644,91.1891956377,49.593845432,3.96276134751,8.39302339608,1.80859039634,2.50164319477,-0.117039129747,1.65264766403,2.48784177646,-0.116171655027,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
230,2019-03-21,20:28:40,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Stretch,9,Top,1,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,77.0357197059,2.02302574049,-1.33905427742,1522.67279324,259.711618628,02:45:00,5.36389821791,1.89079283989,7.29884910514,-41.7381220699,2.68985594053,15.0485247479,3.71541180933,1.93436575013,70.6456692285,-6.01693716739,1.56841753485,0.479733219398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.92316355093,0.956876552753,-1.82036998445,50,5.46478730121,2.31516086794,-112.298909478,3.10845904771,-11.379324676,20.5952722393,-30.9537852601,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,cd6642b4-4c41-11e9-9ebb-74e5f9ab4644,78.5694527646,NA,NA,6.39005047741,-3.12912521047,3.20354555917,-2.07056792578,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
231,2019-03-21,20:29:16,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Stretch,9,Top,1,1,0,ChangeUp,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,75.9467533568,-0.366729730947,-3.11625478286,1508.40528408,238.668234787,02:00:00,5.35878251209,1.69351720297,7.00949281549,-37.5093367586,8.75700428831,14.4562270966,1.89920029376,0.0631672619778,69.819340641,-7.53072268651,-0.341629561215,0.489557936765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.99261425104,5.02189973164,-1.50846323393,50,5.32348977388,5.7048412623,-110.597691467,-1.52987217579,-11.1322589471,19.8238641525,-25.9572703584,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,e83e3bee-4c41-11e9-9ebb-74e5f9ab4644,76.992677864,NA,NA,6.1274127158,-1.91041113874,1.44391223859,-0.0492824754971,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
232,2019-03-21,20:29:51,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Stretch,9,Top,1,1,1,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,NA,76.3118146288,-1.07437720584,-3.57394136566,1517.65132407,235.241890337,01:45:00,5.28433876347,1.67649623947,7.20971253357,-35.9111410922,9.67534002512,14.0044967587,1.31702988866,-0.396388955923,70.0972936967,-7.95566742312,-0.875382364719,0.485947724916,55.3861853584,-27.888381427,163.493640096,NA,NA,NA,NA,1.17540832876,1.17540832876,100.134604661,0.0380377197266,-8.94679168956,5.78387527448,-1.47530325867,50,5.21145572886,6.6462581641,-111.086185914,-2.83601557995,-11.1537931406,20.3287207637,-24.9634024834,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,fa238cb2-4c41-11e9-9ebb-74e5f9ab4644,77.5646732941,1.45390935023,0.0227002135049,6.21452093203,2.71209531535,1.49584444406,0.37571989697,2.40536126621,1.45390935023,0.380771878893,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
233,2019-03-21,20:30:36,3,4,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Stretch,9,Top,1,1,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,d3839e42-04f3-369d-3451-d3cc9be73b92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
234,2019-03-21,20:31:03,3,5,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Stretch,9,Top,1,2,2,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,c480c988-d2fc-5a97-f81b-2937e3412877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
235,2019-03-21,20:31:30,3,6,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Stretch,9,Top,1,3,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,392e5a64-6d3a-043f-8083-ffc55d61c3b5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
236,2019-03-21,20:31:58,4,1,"Fellows, Drake",8889833,Right,VAN_COM,"Fabian, Jud",1000013185,Right,FLA_GAT,Stretch,9,Top,2,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,NA,89.6919071549,-1.54080249092,-3.11101163667,2183.4501762,231.173608117,01:45:00,5.3116560086,1.64139860611,6.97626180282,-22.0451589836,11.9024571518,14.8293764749,2.07088539843,0.0451177005181,80.3266923259,-5.8065058589,-0.232931142202,0.419349529141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.45303304765,7.25334903538,-1.45497621906,50,5.20915695835,6.7089457184,-130.401346161,-4.07542044789,-15.8820554524,33.6228337813,-19.9876856172,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,48be0fdd-4c42-11e9-9ebb-74e5f9ab4644,89.8829589681,NA,NA,9.36521482902,1.97151929551,2.12704747119,-0.0475496093883,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
1,2019-03-29,18:34:25,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Ammons, Justin",10000752,Left,TEN_VOL,Windup,1,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,eb1c50f9-6847-9f2c-ca23-55c62cc61d67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
2,2019-03-29,18:34:33,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Ammons, Justin",10000752,Left,TEN_VOL,Windup,1,Top,0,1,0,Fastball,Fastball,InPlay,Undefined,FlyBall,HomeRun,0,1,NA,90.417165509,-1.22472789191,-4.12226186453,2073.03504754,237.805017312,02:00:00,5.22090773056,1.84130928441,6.97967843257,-24.8524767929,7.86342522228,12.5381886291,2.0330657202,-0.869026889883,82.9147200287,-5.97221412033,-1.72311050339,0.411671657261,101.164551723,33.5777872697,20.6184868139,3419.40029183,102.761045485,71.1744166247,39.2446346053,380.454307876,155.233273487,21.9578693068,5.61652770996,-8.16560376938,4.74756857662,-1.59198850062,50,5.13674368658,9.14843539768,-131.502871617,-3.47111855206,-14.3167016114,27.5584237886,-23.8501665006,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,36714e92-527b-11e9-9ebb-74e5f9ab4644,91.5593188317,108.196874678,1.65686384314,7.50244548023,1.65378982284,2.05783192882,0.861867575744,1.7058537434,2.06325596194,0.860288701308,0459f1aa-61f0-4a01-b027-e19e34a7987c
3,2019-03-29,18:35:19,2,1,"Fellows, Drake",8889833,Right,VAN_COM,"Charleston, Jay",10000748,Right,TEN_VOL,Windup,1,Top,0,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,90.7741732598,-1.57689060597,-3.5201051207,2156.97889877,239.139708895,02:00:00,5.19407189171,1.72025272071,6.93767263445,-24.0510185233,8.77268422112,14.7328152013,1.75159497312,-0.259744818219,82.3633450649,-6.19376796653,-0.683321113139,0.412349340051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.36307627834,5.41500115997,-1.5063423386300001,50,5.08728866838,7.73159766031,-132.002247813,-4.27496116234,-16.3429931938,30.915681346,-22.7223123459,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,4b7c4a95-527b-11e9-9ebb-74e5f9ab4644,91.4088440554,NA,NA,8.41082819486,1.66973006428,1.77900268559,0.256691138457,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
4,2019-03-29,18:35:39,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Charleston, Jay",10000748,Right,TEN_VOL,Windup,1,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.917593972,-1.27729995576,-3.6695865699,2152.31787555,32.3257397799,07:00:00,5.42945517742,1.64287060908,6.53779361366,-42.945604082,-1.51883904881,-0.936477537594,0.676651246534,-1.80512931908,74.1165027332,-9.44655453455,-3.84924577157,0.463246374292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.754845495348,-0.399074929625,-1.38835761234,50,5.32256722853,7.65268978207,-118.946988291,-3.76432518368,-1.05606297605,27.8070110546,-32.7323724259,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,5c7f2ae8-527b-11e9-9ebb-74e5f9ab4644,81.365723755,NA,NA,7.80109123883,1.03951293677,0.613524673455,1.83051052279,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
5,2019-03-29,18:35:54,2,3,"Fellows, Drake",8889833,Right,VAN_COM,"Charleston, Jay",10000748,Right,TEN_VOL,Windup,1,Top,0,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,83.2447542873,-1.69052691014,-3.99734139653,2166.17639917,129.997229407,10:15:00,5.50643831103,1.67042905924,6.41730788264,-38.6205354318,2.10479875222,-2.5542856608,0.729893834467,-2.22273974927,74.5077856797,-9.05424583409,-4.48824568719,0.459307827514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0953033726064,1.80570619048,-1.3839851885,50,5.36834436026,8.50279613746,-120.704223308,-4.59872184301,-0.13589200486,30.821936149,-29.5993124511,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,65507515-527b-11e9-9ebb-74e5f9ab4644,82.0634316753,NA,NA,8.73696860764,-1.99183909656,0.167573621957,2.49144792232,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
6,2019-03-29,18:36:13,2,4,"Fellows, Drake",8889833,Right,VAN_COM,"Charleston, Jay",10000748,Right,TEN_VOL,Windup,1,Top,0,1,2,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,NA,83.2709203714,-0.720607128663,-2.60406542625,2083.18019899,73.3832804764,08:30:00,5.53212516782,1.67365906901,6.47259378844,-40.7221169085,-0.697210757582,-2.21015579721,1.47621294491,-0.903301077399,75.3045850083,-8.47575694839,-3.02793216399,0.455340918744,84.7733415958,-11.8999183112,-2.90966613738,NA,NA,NA,NA,7.85971207725,7.59420426613,4.21468056327,0.0548541259766,0.335669813136,-0.140178798862,-1.48951354946,50,5.46344150842,5.56458501049,-121.055523679,-2.60900371652,0.487447966818,28.3457257882,-32.3776113072,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,6f4bb2fd-527b-11e9-9ebb-74e5f9ab4644,82.7783644507,1.444565136,0.0526358727678,7.96633536307,1.315062861,1.46103505266,0.908676439225,1.20504987445,1.444565136,0.914498634702,0459f1aa-61f0-4a01-b027-e19e34a7987c
7,2019-03-29,18:37:36,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,1,Top,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,90.7845398043,-0.502053456733,-4.41384334204,2186.98951007,247.92760151,02:15:00,5.26700509131,1.74392252672,6.98142067352,-26.384526744,6.93672957887,17.1840034855,2.61038247442,-0.845764225553,80.9008510265,-5.62104001553,-1.0770605069900001,0.415462855825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.2999160126,4.09895926642,-1.47819706468,50,5.22706852894,9.73293989609,-131.810316589,-1.8361013387,-19.3211707262,35.3521284363,-25.1654396696,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,a26718d0-527b-11e9-9ebb-74e5f9ab4644,90.7238180083,NA,NA,9.88368877788,-1.86398912622,2.27628591276,0.900178856259,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
8,2019-03-29,18:38:15,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,1,Top,0,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,90.7172391024,-1.99268786179,-3.13703732368,2171.17245153,237.757679954,02:00:00,5.21026663748,1.7949997993,7.0341303154,-23.0323133302,10.2439155879,16.2900486105,1.47724177309,0.299873987837,80.9393700482,-6.45999380438,0.0361884812878,0.415182051013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3640693218,6.5253399596,-1.61045210918,50,5.08185657799,6.81293707206,-131.837479464,-5.17727687859,-17.706140566,35.6829353286,-21.0260541753,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,b6de4c24-527b-11e9-9ebb-74e5f9ab4644,90.7851782829,NA,NA,9.7778690542,2.3063286677,1.5772654305,-0.299815173646,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
9,2019-03-29,18:38:47,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,1,Top,0,0,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,82.9864050798,0.784166441535,-2.0974078314,1950.97616691,76.2805535549,08:30:00,5.4220326603,1.74337357807,6.43776437411,-40.3392032732,-0.720489863404,-2.79863225725,2.78148280045,-0.417886241608,76.167141444,-6.84961838754,-2.62893133701,0.453024513199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94717413095,-0.618184796161,-1.59332597035,50,5.45927604147,4.50095299011,-120.819879874,0.55698770877,1.3978259121,23.8899260564,-33.0863567565,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,c8c13be2-527b-11e9-9ebb-74e5f9ab4644,83.2016268943,NA,NA,6.81926363576,-3.02719508219,2.21794295955,0.623953538142,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
10,2019-03-29,18:39:30,4,1,"Fellows, Drake",8889833,Right,VAN_COM,"Soularie, Al",1000035394,Right,TEN_VOL,Stretch,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.170170911,2.06257151067,-1.34743505064,1847.57388032,125.235853895,10:15:00,5.51041749341,1.85036724195,6.45016904564,-38.2420555251,2.35329685638,-3.38561873186,4.21964636977,0.330220566611,74.772529288,-5.21449885208,-1.99281641357,0.458574262355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46458072155,0.682064658855,-1.75358070915,50,5.63904623847,2.9031787481,-119.576243931,3.28467183424,2.10581500212,24.5508839415,-31.1933569702,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,e39b991b-527b-11e9-9ebb-74e5f9ab4644,82.1947056679,NA,NA,7.39764162301,-2.67698968532,3.82210652618,-0.185681086085,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
11,2019-03-29,18:39:52,4,2,"Fellows, Drake",8889833,Right,VAN_COM,"Soularie, Al",1000035394,Right,TEN_VOL,Stretch,1,Top,1,1,0,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,NA,82.1826468146,0.158822789428,-2.01119191725,2112.05262465,106.573386898,09:30:00,5.4820276446,1.77997001053,6.41602465672,-39.6863679111,0.973941771157,-3.40103125596,2.32091344438,-0.352932699616,75.0561910778,-7.36414259019,-2.65899940373,0.458941001872,77.1874967755,-34.7028793618,-42.3090742306,NA,NA,NA,NA,6.17621379676,5.91702313511,-20.6646176991,0.0392608642578,1.26573189359,0.488391465421,-1.63499807687,50,5.47518005964,4.29198560531,-119.614500202,-0.736650487762,1.81868738972,24.8462825758,-31.4722953622,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,f350c44a-527b-11e9-9ebb-74e5f9ab4644,82.1290239211,2.53266956359,0.0362855417922,7.1264557368,2.14034430653,2.41378052383,0.319389271287,3.08460947942,2.53266956359,0.275817158891,0459f1aa-61f0-4a01-b027-e19e34a7987c
12,2019-03-29,18:40:48,5,1,"Fellows, Drake",8889833,Right,VAN_COM,"Russell, Evan",1000027607,Right,TEN_VOL,Stretch,1,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,NA,89.9571750639,-0.575944225212,-2.78322959513,2082.66732606,227.788211563,01:30:00,5.26958811861,1.89367821602,7.01995666762,-22.1926897489,11.0246584488,12.1879078387,2.89621409709,0.378288306015,81.5978797743,-4.84926105424,-0.432499158677,0.414814565833,66.0321645352,51.9452173607,20.3086668266,4938.15431503,100.580923727,77.9505944538,44.5362393038,173.14883940000001,75.9381731658,24.6157036749,4.55629699707,-7.71737185243,6.38527015007,-1.72863840141,50,5.22702213712,6.05459675694,-130.974764879,-1.88758152042,-13.2735520661,30.2057494326,-21.1916548849,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,1058e609-527c-11e9-9ebb-74e5f9ab4644,90.8656050816,80.8447100348,1.65436404618,8.35929528953,1.33414589091,2.88920729136,-0.377668507581,0.576591553321,2.82435104068,-0.372271161835,0459f1aa-61f0-4a01-b027-e19e34a7987c
13,2019-03-29,18:41:35,6,1,"Fellows, Drake",8889833,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.5184926549,-1.13079609738,-1.58568424767,2045.43830916,142.776457458,10:45:00,5.45495033844,1.85054895169,6.49379229217,-37.9973058982,4.10319122545,-3.14722128547,1.25006246621,0.13247159514,73.9198372717,-8.31447827682,-2.18536704607,0.466998118001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27328445675,2.5948448622,-1.73825224511,50,5.35900180642,3.32729585964,-117.235952401,-3.30394130391,1.76335096791,23.1850254484,-28.5804900432,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,2b30e11f-527c-11e9-9ebb-74e5f9ab4644,80.7120522936,NA,NA,6.59865538317,-1.49441110862,0.812462849867,-0.0204016291534,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
14,2019-03-29,18:41:58,6,2,"Fellows, Drake",8889833,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,2,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,81.6575832163,1.07590649083,-2.08698787086,1846.0143602,118.590605707,10:00:00,5.44872543783,1.85303722944,6.42698691572,-39.456224258,1.43295094742,-2.69978418406,3.1502661095,-0.290790952279,74.9709525958,-6.38965712591,-2.59928763735,0.460230814758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90343995931,0.488265443917,-1.70337417685,50,5.50716695181,4.40481114211,-118.884683865,1.17398825301,1.29280665051,22.818986049,-31.4753493163,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,3d1af7a3-527c-11e9-9ebb-74e5f9ab4644,81.8988544714,NA,NA,6.68663062044,-2.79724395481,2.65232049845,0.483840227142,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
15,2019-03-29,18:42:57,6,3,"Fellows, Drake",8889833,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,2,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.121164745,0.307390569887,-1.21922585974,1813.73281466,134.968539221,10:30:00,5.43487634293,1.86521410542,6.4750712921,-39.78005368,0.977048449263,-1.01648492945,2.40218064628,0.660860179037,74.6480379262,-7.2657175456,-1.41369610552,0.459486934965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177646687267,0.442979341889,-1.77910115028,50,5.43880598323,2.57128166283,-119.550694074,-0.411893398245,0.253838409152,25.7760579383,-31.5410777245,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,60e0d711-527c-11e9-9ebb-74e5f9ab4644,82.031443449,NA,NA,7.47312681886,-2.4085422801,1.89253873958,-0.565902126294,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
16,2019-03-29,18:43:21,6,4,"Fellows, Drake",8889833,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,2,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,83.4697787925,-0.54844006393,-2.00585294164,1911.36029662,24.8489474804,06:45:00,5.36036483995,1.79542111944,6.6889088301,-40.9539777247,-1.60711132658,-0.72712402631,1.44568664607,-0.100185034619,75.6997420435,-8.37451118003,-2.145785049,0.45146760569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.259788467294,-0.714036476179,-1.6616544767700001,50,5.30749653481,4.27286748802,-121.470860176,-2.21040162953,-0.381048427042,27.8565103265,-33.2213717072,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,702d2134-527c-11e9-9ebb-74e5f9ab4644,83.4885516614,NA,NA,7.77003674907,-0.603569107245,1.14172221341,0.17599307556,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
35,2019-03-29,18:57:49,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Windup,2,Top,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.015315249,-2.57748604712,-3.34235666175,2306.72583583,215.258864335,01:15:00,5.2506518568,1.88807486543,6.82845626936,-17.0644301315,16.1973309388,11.4730088887,1.4723030847,-0.207598347549,81.338298773,-5.87057719566,-1.12144586778,0.415091784718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.62142804782,10.003644764,-1.67790311714,50,5.07876894077,7.41124471433,-132.161710477,-6.41641704916,-13.135011631,34.8825326028,-14.9334488284,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,70cb181a-527e-11e9-9ebb-74e5f9ab4644,90.804920523,NA,NA,9.67701647598,-1.92363363521,1.12138324479,0.268010096148,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
36,2019-03-29,18:58:04,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Windup,2,Top,0,0,1,ChangeUp,ChangeUp,HitByPitch,Undefined,Undefined,Undefined,0,0,NA,78.9579426684,-3.13372561464,-4.87848185558,1625.84415362,236.305313769,02:00:00,5.30917636429,1.64532174776,7.09478683924,-36.1903171326,7.32762245662,11.0508783608,-0.563323403919,-1.87109432474,71.944154495,-10.0459494966,-2.74656780078,0.474794501502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.81891546828,5.15423411806,-1.35827121639,50,5.1103093326,9.53048862651,-114.49906941,-7.0847047485,-10.2253062907,24.0776988603,-25.4335200567,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190329-Vanderbilt-1,78393a64-527e-11e9-9ebb-74e5f9ab4644,79.3867165729,NA,NA,7.01378817338,3.06454260934,-0.274790646363,1.7909008921,NA,NA,NA,0459f1aa-61f0-4a01-b027-e19e34a7987c
