TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,SpinAxis,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide
Fastball,StrikeCalled,Undefined,94.4518869503,2369.56224511,215.842917919,15.5293175732,11.2382824239,1.95233742548,-0.190007435858
Slider,StrikeSwinging,Undefined,80.6664402695,2301.52357979,6.33447541261,-8.30370871051,-0.917401647727,0.171687732073,0.078847434566
Slider,StrikeSwinging,Undefined,82.5993082106,2330.40506979,51.9246264275,-5.07072233504,-6.42414813639,1.53205104828,-0.738112954703
Fastball,BallCalled,Undefined,93.3454558881,2339.50185336,200.961614013,14.7623022743,5.66656884768,4.01306562908,0.921158183889
Fastball,FoulBall,Undefined,92.5232687457,2314.22471325,212.628075366,13.6307257376,8.74573228917,3.2307277684,-0.196583124427
Fastball,FoulBall,Undefined,93.8194129009,2343.83157516,214.174956393,14.7382203223,10.0263821732,2.97388106883,0.197277750998
Slider,FoulBall,Undefined,81.929412073,2428.97440558,30.1724682889,-5.94978255324,-3.43642175995,1.77499661697,0.373072878074
Slider,StrikeSwinging,Undefined,83.2486464098,2334.24543184,79.1833513237,-0.458480482096,-2.20335378181,0.510695135837,-0.250147737614
Slider,StrikeCalled,Undefined,83.2366877206,2408.73963948,89.058317117,-0.0902466731891,-3.22364824533,2.30952192637,0.00257944179972
Fastball,StrikeCalled,Undefined,91.5261044584,2260.48241316,231.658776027,12.0739818205,15.3033309974,1.68672059186,-0.275283870879
Fastball,BallCalled,Undefined,94.8284874534,2388.35920083,192.696963088,17.6573822603,3.98462206841,3.9922733944,0.0731132939668
Slider,BallCalled,Undefined,82.6802484797,2462.99765304,55.060777671,-2.58428154047,-3.64548128514,0.982602811346,0.180335285322
Fastball,StrikeCalled,Undefined,94.464323711,2378.02553247,195.086777348,20.3036498545,5.48103818132,1.91069146936,-0.724545895194
Fastball,BallCalled,Undefined,94.7209938148,2423.47647086,211.235375137,15.7799992322,9.58732044111,1.74692231136,0.609772099821
Slider,BallCalled,Undefined,80.3429707705,2265.76068294,35.947940422,-6.17095407876,-4.44553437063,0.486991697696,-0.00218395456366
Fastball,InPlay,Out,93.1206911459,2345.90796571,206.013052496,14.8195477814,7.2464691807,2.72322629304,0.51337236341
Fastball,BallCalled,Undefined,94.6262836215,2293.68781541,201.824127674,12.9015322375,5.17787611733,4.53828837349,0.568329926717
Fastball,BallCalled,Undefined,93.4774292592,2213.95514416,215.385194255,13.2155303915,9.40743053541,2.17623198475,1.30146807804
Slider,BallCalled,Undefined,80.8569026131,NA,43.1009339775,-3.23158853892,-2.98769527467,0.695158652661,-0.482401653712
Fastball,StrikeCalled,Undefined,94.2300209215,2253.29200837,212.853831472,14.924549392,9.65660801131,2.43933122879,0.270274996782
Fastball,FoulBall,Undefined,92.4617343581,2246.04121443,199.019581411,21.8381746019,7.53788412045,3.06155612167,-0.450711359855
Fastball,InPlay,Out,93.5666538745,2271.31135012,222.227224613,13.3549083872,12.1469986666,3.21442828323,0.105568723006
Slider,StrikeCalled,Undefined,83.7641027411,2326.8205241,44.0718256842,-2.35518588306,-2.24422308352,1.59084780251,0.0295997081707
Slider,StrikeSwinging,Undefined,84.1884652818,2350.78070448,36.8462344066,-3.48911905297,-2.58751025671,0.584320988195,-0.604924300806
Slider,FoulBall,Undefined,82.9380624949,2255.91810194,73.2043527827,-2.45458431,-8.00819715184,2.53584188424,-0.0139471395651
Slider,BallCalled,Undefined,83.4764521515,NA,105.946151431,0.827415118505,-3.02701836038,0.446511016936,-0.382945861454
Fastball,InPlay,Out,93.1411559313,2218.62182898,224.44059433,12.5966225995,12.3809645796,1.81940401885,0.0183518243824
Fastball,InPlay,HomeRun,94.9241421886,2338.31129096,204.438850972,16.677589903,7.59172756951,2.34688479072,0.0167444571609
Fastball,BallCalled,Undefined,94.8556218355,2315.74568657,219.523532176,16.0234387429,13.2431739189,2.11455197222,1.27791185315
Fastball,InPlay,Triple,94.4241320687,2282.22813171,206.898948823,15.1259405701,7.68783815932,2.13027545187,-0.415975774697
Slider,StrikeCalled,Undefined,83.3416548509,2421.84327554,49.374010943,-3.52398015699,-4.06463866875,1.6952044451,-0.548286379525
Slider,InPlay,Out,82.4324835792,2481.18571577,48.5952644073,-2.91019830502,-3.25771726887,2.87843076366,-0.481869310498
Slider,StrikeCalled,Undefined,81.357973241,2304.97736549,16.1766430115,-4.8627436336,-1.39927443532,2.45207196101,0.0624463823549
Slider,BallCalled,Undefined,80.7693313015,2373.70892455,31.3096024421,-4.89222702323,-2.95141426191,1.22709897436,-0.988750953714
Slider,StrikeSwinging,Undefined,80.1686746314,2302.10925722,2.786100448,-7.67771960854,-0.371673126345,1.53253858471,0.479667484304
Fastball,BallCalled,Undefined,93.8887129177,2321.49398225,194.13564409,16.7099238584,4.21569605462,3.24956239611,-0.984501124214
Slider,BallCalled,Undefined,82.1462172912,2316.28613655,26.6777262545,-3.80214374341,-1.89108587925,0.701145833945,-0.398250858137
Fastball,StrikeCalled,Undefined,93.8075549887,2296.39637691,198.343224609,19.2543297882,6.39344228167,2.9976468677,-0.718298019497
Fastball,InPlay,Out,88.1822050406,1697.12901756,236.578415181,7.9747041685,12.1331652581,2.10548473243,0.706329515222
Fastball,BallCalled,Undefined,93.4083900049,2269.94150269,182.853684574,19.4154942755,0.969268493541,2.59022722553,-1.29403349249
Slider,StrikeCalled,Undefined,80.1224064964,2238.48866766,13.6257513814,-6.32185188799,-1.52255888664,1.83519431867,-0.0476611882743
Fastball,BallCalled,Undefined,94.5319497394,2378.37222383,198.552114862,19.3590383258,6.50653932729,1.45936742508,-0.180529527926
Undefined,FoulBall,Undefined,93.8465312375,2315.98687765,190.498392861,17.5401189102,3.25574807214,3.19357835735,-0.323339354899
Slider,FoulBall,Undefined,82.6276581913,2257.2286285,36.719590401,-3.47429429503,-2.56333659261,2.82229407392,-0.110577104396
Fastball,FoulBall,Undefined,94.9236824282,2223.53233457,196.649607007,15.5854373374,4.66932105846,3.63085551736,0.13010824556
Slider,FoulBall,Undefined,82.5528411014,2329.22306525,73.9058732972,-1.21649432751,-4.08407828913,1.74757991112,-0.0570183227905
Slider,StrikeSwinging,Undefined,83.7508549037,2364.24389372,358.137469703,-2.78884271432,0.0894930943963,0.053095090607,0.100039203728
Fastball,StrikeCalled,Undefined,94.2062447587,2324.08378632,208.058363045,19.3788132914,10.3444676978,2.61568431007,-0.218429565044
Slider,BallCalled,Undefined,83.0322733563,2309.73352838,36.6669875399,-2.54147891966,-1.86398594379,0.576543552873,-0.308477795516
Slider,BallCalled,Undefined,81.8804383615,2340.62294585,23.0321023058,-5.54603726071,-2.34143416467,3.54985338541,0.193906557815
Fastball,StrikeCalled,Undefined,92.9019363737,2296.17686982,196.24245021,19.5701714928,5.70995316259,2.6298957308,-0.551850445489
Fastball,InPlay,Single,92.8467150282,2214.47301904,231.044273773,11.2196403158,13.9131327512,2.2543785067,0.115454619753
Fastball,BallCalled,Undefined,93.3384407907,2321.17647177,185.633113256,21.3851087732,2.11220031631,4.30665632106,-0.378668903318
Fastball,BallCalled,Undefined,92.5894340126,2205.81683557,232.136990575,12.0745663821,15.5696524054,1.45073700522,0.371475091141
Fastball,StrikeCalled,Undefined,93.4208128579,2189.9407516,225.071189604,13.1007983972,13.1627495948,1.99695221864,0.380105675012
Fastball,InPlay,Out,92.6512642031,2285.17843827,192.982911163,20.2268552224,4.6702088612,2.760549389,-0.964142759055
Fastball,BallCalled,Undefined,93.1396662244,2254.24076471,215.675155116,14.9061568316,10.7224243721,0.772322588761,0.42717338769
Slider,StrikeCalled,Undefined,81.1775664778,2310.97486977,9.57277375216,-4.14078146809,-0.691777435612,2.16731520901,0.785788157471
Fastball,FoulBall,Undefined,92.9041850214,2289.46271292,206.586561155,17.4745563378,8.76032103069,2.91259655197,0.0670258053511
Fastball,InPlay,Out,94.0137920403,2304.63586664,204.163293003,16.1524829273,7.25974871327,2.13771967952,0.314170702152
